,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
cnn_feat_15_max,1034.0,0.0012796480441465974,0.0022070123814046383,0.0,0.0004995013441657647,0.0006282600807026029,0.0007894676673458889,0.01690225675702095,3.5639007091522217,12.77163314819336
cnn_feat_16_mean,1034.0,0.01185873243957758,0.009484308771789074,0.0003389209450688213,0.003287428291514516,0.009490156546235085,0.019333488773554564,0.03994270786643028,0.6247491240501404,-0.7244839072227478
cnn_feat_16_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_16_min,1034.0,0.01185873243957758,0.009484308771789074,0.0003389209450688213,0.003287428291514516,0.009490156546235085,0.019333488773554564,0.03994270786643028,0.6247491240501404,-0.7244839072227478
cnn_feat_16_max,1034.0,0.01185873243957758,0.009484308771789074,0.0003389209450688213,0.003287428291514516,0.009490156546235085,0.019333488773554564,0.03994270786643028,0.6247491240501404,-0.7244839072227478
cnn_feat_17_mean,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_17_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_17_min,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_17_max,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_18_mean,1034.0,0.027901088818907738,0.0048787519335746765,0.015119212679564953,0.024725908879190683,0.028068807907402515,0.031209707260131836,0.03952384367585182,-0.09864722192287445,-0.36090075969696045
cnn_feat_18_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_18_min,1034.0,0.027901088818907738,0.0048787519335746765,0.015119212679564953,0.024725908879190683,0.028068807907402515,0.031209707260131836,0.03952384367585182,-0.09864722192287445,-0.36090075969696045
cnn_feat_18_max,1034.0,0.027901088818907738,0.0048787519335746765,0.015119212679564953,0.024725908879190683,0.028068807907402515,0.031209707260131836,0.03952384367585182,-0.09864722192287445,-0.36090075969696045
cnn_feat_19_mean,1034.0,5.902740667806938e-05,0.00022480984625872225,0.0,0.0,0.0,3.174293760821456e-05,0.003084335010498762,8.138338088989258,82.08419799804688
cnn_feat_19_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_19_min,1034.0,5.902740667806938e-05,0.00022480984625872225,0.0,0.0,0.0,3.174293760821456e-05,0.003084335010498762,8.138338088989258,82.08419799804688
cnn_feat_19_max,1034.0,5.902740667806938e-05,0.00022480984625872225,0.0,0.0,0.0,3.174293760821456e-05,0.003084335010498762,8.138338088989258,82.08419799804688
cnn_feat_20_mean,1034.0,0.029784956946969032,0.022725611925125122,0.00302601745352149,0.011021728860214353,0.02309667132794857,0.046565962955355644,0.09963815659284592,0.7884033918380737,-0.37259048223495483
cnn_feat_20_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_20_min,1034.0,0.029784956946969032,0.022725611925125122,0.00302601745352149,0.011021728860214353,0.02309667132794857,0.046565962955355644,0.09963815659284592,0.7884033918380737,-0.37259048223495483
cnn_feat_20_max,1034.0,0.029784956946969032,0.022725611925125122,0.00302601745352149,0.011021728860214353,0.02309667132794857,0.046565962955355644,0.09963815659284592,0.7884033918380737,-0.37259048223495483
cnn_feat_21_mean,1034.0,0.004770769737660885,0.004164538346230984,0.0011672894470393658,0.001817475160351023,0.002812578692100942,0.006166841369122267,0.021827220916748047,1.5993845462799072,2.016639471054077
cnn_feat_21_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_21_min,1034.0,0.004770769737660885,0.004164538346230984,0.0011672894470393658,0.001817475160351023,0.002812578692100942,0.006166841369122267,0.021827220916748047,1.5993845462799072,2.016639471054077
cnn_feat_21_max,1034.0,0.004770769737660885,0.004164538346230984,0.0011672894470393658,0.001817475160351023,0.002812578692100942,0.006166841369122267,0.021827220916748047,1.5993845462799072,2.016639471054077
cnn_feat_22_mean,1034.0,3.1095061103769694e-07,7.408420515275793e-06,0.0,0.0,0.0,0.0,0.00021129546803422272,25.5711612701416,684.6770629882812
cnn_feat_22_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_22_min,1034.0,3.1095061103769694e-07,7.408420515275793e-06,0.0,0.0,0.0,0.0,0.00021129546803422272,25.5711612701416,684.6770629882812
cnn_feat_22_max,1034.0,3.1095061103769694e-07,7.408420515275793e-06,0.0,0.0,0.0,0.0,0.00021129546803422272,25.5711612701416,684.6770629882812
cnn_feat_23_mean,1034.0,0.018001925200223923,0.007648574188351631,0.002711398061364889,0.012603864073753357,0.018345173448324203,0.023421762511134148,0.039705466479063034,-0.09496299177408218,-0.6475054621696472
cnn_feat_23_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_23_min,1034.0,0.018001925200223923,0.007648574188351631,0.002711398061364889,0.012603864073753357,0.018345173448324203,0.023421762511134148,0.039705466479063034,-0.09496299177408218,-0.6475054621696472
cnn_feat_23_max,1034.0,0.018001925200223923,0.007648574188351631,0.002711398061364889,0.012603864073753357,0.018345173448324203,0.023421762511134148,0.039705466479063034,-0.09496299177408218,-0.6475054621696472
cnn_feat_24_mean,1034.0,0.05195638909935951,0.013301365077495575,0.022265581414103508,0.041567612439394,0.0552237406373024,0.06306625716388226,0.07749263942241669,-0.45994943380355835,-0.9845758080482483
cnn_feat_24_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_24_min,1034.0,0.05195638909935951,0.013301365077495575,0.022265581414103508,0.041567612439394,0.0552237406373024,0.06306625716388226,0.07749263942241669,-0.45994943380355835,-0.9845758080482483
cnn_feat_24_max,1034.0,0.05195638909935951,0.013301365077495575,0.022265581414103508,0.041567612439394,0.0552237406373024,0.06306625716388226,0.07749263942241669,-0.45994943380355835,-0.9845758080482483
cnn_feat_25_mean,1034.0,0.06862343102693558,0.007386805023998022,0.05286996439099312,0.0627856682986021,0.06704680994153023,0.07400029711425304,0.08979326486587524,0.46217894554138184,-0.5716182589530945
